DATEREALISATION,JOUR_SEMAINE,NUM_SEMAINE,NUM_MOIS,ANNEE,CENTRE,CAT_ACTE,CAT_ACTE_COUNT,SUM_PRECISION
2020-07-17,5,29,7,20,0,6,3,2
2020-07-17,5,29,7,20,1,0,2,1
2020-07-17,5,29,7,20,1,1,19,17
2020-07-17,5,29,7,20,1,2,2,2
2020-07-17,5,29,7,20,1,3,13,1
2020-07-17,5,29,7,20,1,4,2,2
2020-07-17,5,29,7,20,1,5,5,3
2020-07-17,5,29,7,20,1,6,3,2
2020-07-20,1,30,7,20,0,0,1,1
2020-07-20,1,30,7,20,0,1,9,9
2020-07-20,1,30,7,20,0,2,2,2
2020-07-20,1,30,7,20,0,3,0,0
2020-07-20,1,30,7,20,0,4,0,0
2020-07-20,1,30,7,20,0,5,0,0
2020-07-20,1,30,7,20,0,6,0,0
2020-07-20,1,30,7,20,1,0,8,3
2020-07-20,1,30,7,20,1,1,19,17
2020-07-20,1,30,7,20,1,2,0,0
2020-07-20,1,30,7,20,1,3,5,1
2020-07-20,1,30,7,20,1,4,0,0
2020-07-20,1,30,7,20,1,5,0,0
2020-07-20,1,30,7,20,1,6,5,2
2020-07-21,2,30,7,20,0,0,2,1
2020-07-21,2,30,7,20,0,1,14,14
2020-07-21,2,30,7,20,0,2,0,0
2020-07-21,2,30,7,20,0,3,0,0
2020-07-21,2,30,7,20,0,4,0,0
2020-07-21,2,30,7,20,0,5,0,0
2020-07-21,2,30,7,20,0,6,0,0
2020-07-21,2,30,7,20,1,0,3,3
2020-07-21,2,30,7,20,1,1,19,17
2020-07-21,2,30,7,20,1,2,0,0
2020-07-21,2,30,7,20,1,3,1,0
2020-07-21,2,30,7,20,1,4,1,1
2020-07-21,2,30,7,20,1,5,0,0
2020-07-21,2,30,7,20,1,6,0,0
2020-07-22,3,30,7,20,0,0,2,1
2020-07-22,3,30,7,20,0,1,16,10
2020-07-22,3,30,7,20,0,2,2,1
2020-07-22,3,30,7,20,0,3,1,1
2020-07-22,3,30,7,20,0,4,0,0
2020-07-22,3,30,7,20,0,5,0,0
2020-07-22,3,30,7,20,0,6,0,0
2020-07-22,3,30,7,20,1,0,4,2
2020-07-22,3,30,7,20,1,1,19,19
2020-07-22,3,30,7,20,1,2,1,1
2020-07-22,3,30,7,20,1,3,0,0
2020-07-22,3,30,7,20,1,4,0,0
2020-07-22,3,30,7,20,1,5,0,0
2020-07-22,3,30,7,20,1,6,3,2
2020-07-23,4,30,7,20,0,0,2,1
2020-07-23,4,30,7,20,0,1,12,8
2020-07-23,4,30,7,20,0,2,0,0
2020-07-23,4,30,7,20,0,3,0,0
2020-07-23,4,30,7,20,0,4,0,0
2020-07-23,4,30,7,20,0,5,0,0
2020-07-23,4,30,7,20,0,6,0,0
2020-07-23,4,30,7,20,1,0,2,0
2020-07-23,4,30,7,20,1,1,9,9
2020-07-23,4,30,7,20,1,2,1,1
2020-07-23,4,30,7,20,1,3,0,0
2020-07-23,4,30,7,20,1,4,0,0
2020-07-23,4,30,7,20,1,5,2,1
2020-07-23,4,30,7,20,1,6,0,0
2020-07-24,5,30,7,20,0,0,2,1
2020-07-24,5,30,7,20,0,1,7,4
2020-07-24,5,30,7,20,0,2,0,0
2020-07-24,5,30,7,20,0,3,0,0
2020-07-24,5,30,7,20,0,4,0,0
2020-07-24,5,30,7,20,0,5,1,1
2020-07-24,5,30,7,20,0,6,1,1
2020-07-24,5,30,7,20,1,0,1,0
2020-07-24,5,30,7,20,1,1,25,22
2020-07-24,5,30,7,20,1,2,1,1
2020-07-24,5,30,7,20,1,3,0,0
2020-07-24,5,30,7,20,1,4,0,0
2020-07-24,5,30,7,20,1,5,0,0
2020-07-24,5,30,7,20,1,6,0,0
2020-07-27,1,31,7,20,0,0,0,0
2020-07-27,1,31,7,20,0,1,11,11
2020-07-27,1,31,7,20,0,2,1,1
2020-07-27,1,31,7,20,0,3,2,0
2020-07-27,1,31,7,20,0,4,1,1
2020-07-27,1,31,7,20,0,5,0,0
2020-07-27,1,31,7,20,0,6,0,0
2020-07-27,1,31,7,20,1,0,6,3
2020-07-27,1,31,7,20,1,1,17,16
2020-07-27,1,31,7,20,1,2,1,1
2020-07-27,1,31,7,20,1,3,2,1
2020-07-27,1,31,7,20,1,4,0,0
2020-07-27,1,31,7,20,1,5,3,2
2020-07-27,1,31,7,20,1,6,2,1
2020-07-28,2,31,7,20,0,0,1,0
2020-07-28,2,31,7,20,0,1,19,18
2020-07-28,2,31,7,20,0,2,0,0
2020-07-28,2,31,7,20,0,3,0,0
2020-07-28,2,31,7,20,0,4,0,0
2020-07-28,2,31,7,20,0,5,0,0
2020-07-28,2,31,7,20,0,6,2,1
2020-07-28,2,31,7,20,1,0,5,1
2020-07-28,2,31,7,20,1,1,3,3
2020-07-28,2,31,7,20,1,2,0,0
2020-07-28,2,31,7,20,1,3,0,0
2020-07-28,2,31,7,20,1,4,0,0
2020-07-28,2,31,7,20,1,5,0,0
2020-07-28,2,31,7,20,1,6,0,0
2020-07-29,3,31,7,20,0,0,3,0
2020-07-29,3,31,7,20,0,1,8,8
2020-07-29,3,31,7,20,0,2,1,1
2020-07-29,3,31,7,20,0,3,1,0
2020-07-29,3,31,7,20,0,4,0,0
2020-07-29,3,31,7,20,0,5,0,0
2020-07-29,3,31,7,20,0,6,0,0
2020-07-29,3,31,7,20,1,0,7,2
2020-07-29,3,31,7,20,1,1,6,6
2020-07-29,3,31,7,20,1,2,0,0
2020-07-29,3,31,7,20,1,3,1,1
2020-07-29,3,31,7,20,1,4,0,0
2020-07-29,3,31,7,20,1,5,0,0
2020-07-29,3,31,7,20,1,6,0,0
2020-07-30,4,31,7,20,0,0,0,0
2020-07-30,4,31,7,20,0,1,4,4
2020-07-30,4,31,7,20,0,2,1,1
2020-07-30,4,31,7,20,0,3,0,0
2020-07-30,4,31,7,20,0,4,0,0
2020-07-30,4,31,7,20,0,5,0,0
2020-07-30,4,31,7,20,0,6,0,0
2020-07-30,4,31,7,20,1,0,1,1
2020-07-30,4,31,7,20,1,1,11,10
2020-07-30,4,31,7,20,1,2,0,0
2020-07-30,4,31,7,20,1,3,1,0
2020-07-30,4,31,7,20,1,4,0,0
2020-07-30,4,31,7,20,1,5,0,0
2020-07-30,4,31,7,20,1,6,3,1
2020-07-31,5,31,7,20,0,0,4,3
2020-07-31,5,31,7,20,0,1,10,9
2020-07-31,5,31,7,20,0,2,1,1
2020-07-31,5,31,7,20,0,3,3,1
2020-07-31,5,31,7,20,0,4,1,1
2020-07-31,5,31,7,20,0,5,0,0
2020-07-31,5,31,7,20,0,6,0,0
2020-07-31,5,31,7,20,1,0,3,3
2020-07-31,5,31,7,20,1,1,11,11
2020-07-31,5,31,7,20,1,2,1,1
2020-07-31,5,31,7,20,1,3,0,0
2020-07-31,5,31,7,20,1,4,0,0
2020-07-31,5,31,7,20,1,5,0,0
2020-07-31,5,31,7,20,1,6,0,0
2020-08-03,1,32,8,20,0,0,3,1
2020-08-03,1,32,8,20,0,1,15,12
2020-08-03,1,32,8,20,0,2,1,1
2020-08-03,1,32,8,20,0,3,4,0
2020-08-03,1,32,8,20,0,4,0,0
2020-08-03,1,32,8,20,0,5,0,0
2020-08-03,1,32,8,20,0,6,2,1
2020-08-03,1,32,8,20,1,0,1,0
2020-08-03,1,32,8,20,1,1,11,10
2020-08-03,1,32,8,20,1,2,0,0
2020-08-03,1,32,8,20,1,3,2,0
2020-08-03,1,32,8,20,1,4,0,0
2020-08-03,1,32,8,20,1,5,0,0
2020-08-03,1,32,8,20,1,6,1,1
2020-08-04,2,32,8,20,0,0,3,2
2020-08-04,2,32,8,20,0,1,17,16
2020-08-04,2,32,8,20,0,2,0,0
2020-08-04,2,32,8,20,0,3,2,1
2020-08-04,2,32,8,20,0,4,0,0
2020-08-04,2,32,8,20,0,5,0,0
2020-08-04,2,32,8,20,0,6,1,1
2020-08-04,2,32,8,20,1,0,2,2
2020-08-04,2,32,8,20,1,1,1,1
2020-08-04,2,32,8,20,1,2,0,0
2020-08-04,2,32,8,20,1,3,0,0
2020-08-04,2,32,8,20,1,4,0,0
2020-08-04,2,32,8,20,1,5,0,0
2020-08-04,2,32,8,20,1,6,0,0
2020-08-05,3,32,8,20,0,0,1,0
2020-08-05,3,32,8,20,0,1,8,8
2020-08-05,3,32,8,20,0,2,0,0
2020-08-05,3,32,8,20,0,3,1,0
2020-08-05,3,32,8,20,0,4,0,0
2020-08-05,3,32,8,20,0,5,0,0
2020-08-05,3,32,8,20,0,6,2,1
2020-08-05,3,32,8,20,1,0,1,0
2020-08-05,3,32,8,20,1,1,13,13
2020-08-05,3,32,8,20,1,2,0,0
2020-08-05,3,32,8,20,1,3,2,0
2020-08-05,3,32,8,20,1,4,0,0
2020-08-05,3,32,8,20,1,5,0,0
2020-08-05,3,32,8,20,1,6,2,1
2020-08-06,4,32,8,20,0,0,0,0
2020-08-06,4,32,8,20,0,1,6,6
2020-08-06,4,32,8,20,0,2,0,0
2020-08-06,4,32,8,20,0,3,0,0
2020-08-06,4,32,8,20,0,4,0,0
2020-08-06,4,32,8,20,0,5,1,1
2020-08-06,4,32,8,20,0,6,0,0
2020-08-06,4,32,8,20,1,0,0,0
2020-08-06,4,32,8,20,1,1,19,18
2020-08-06,4,32,8,20,1,2,0,0
2020-08-06,4,32,8,20,1,3,1,0
2020-08-06,4,32,8,20,1,4,0,0
2020-08-06,4,32,8,20,1,5,1,1
2020-08-06,4,32,8,20,1,6,4,3
2020-08-07,5,32,8,20,0,0,4,1
2020-08-07,5,32,8,20,0,1,13,11
2020-08-07,5,32,8,20,0,2,0,0
2020-08-07,5,32,8,20,0,3,2,1
2020-08-07,5,32,8,20,0,4,0,0
2020-08-07,5,32,8,20,0,5,0,0
2020-08-07,5,32,8,20,0,6,0,0
2020-08-07,5,32,8,20,1,0,2,0
2020-08-07,5,32,8,20,1,1,16,16
2020-08-07,5,32,8,20,1,2,0,0
2020-08-07,5,32,8,20,1,3,3,0
2020-08-07,5,32,8,20,1,4,0,0
2020-08-07,5,32,8,20,1,5,0,0
2020-08-07,5,32,8,20,1,6,1,0
2020-08-10,1,33,8,20,0,0,4,1
2020-08-10,1,33,8,20,0,1,30,26
2020-08-10,1,33,8,20,0,2,0,0
2020-08-10,1,33,8,20,0,3,2,1
2020-08-10,1,33,8,20,0,4,0,0
2020-08-10,1,33,8,20,0,5,0,0
2020-08-10,1,33,8,20,0,6,1,1
2020-08-10,1,33,8,20,1,0,2,1
2020-08-10,1,33,8,20,1,1,11,7
2020-08-10,1,33,8,20,1,2,0,0
2020-08-10,1,33,8,20,1,3,1,0
2020-08-10,1,33,8,20,1,4,0,0
2020-08-10,1,33,8,20,1,5,0,0
2020-08-10,1,33,8,20,1,6,0,0
2020-08-11,2,33,8,20,0,0,5,2
2020-08-11,2,33,8,20,0,1,24,24
2020-08-11,2,33,8,20,0,2,1,1
2020-08-11,2,33,8,20,0,3,2,1
2020-08-11,2,33,8,20,0,4,1,1
2020-08-11,2,33,8,20,0,5,0,0
2020-08-11,2,33,8,20,0,6,1,0
2020-08-11,2,33,8,20,1,0,2,0
2020-08-11,2,33,8,20,1,1,11,10
2020-08-11,2,33,8,20,1,2,0,0
2020-08-11,2,33,8,20,1,3,2,1
2020-08-11,2,33,8,20,1,4,0,0
2020-08-11,2,33,8,20,1,5,0,0
2020-08-11,2,33,8,20,1,6,0,0
2020-08-12,3,33,8,20,0,0,4,0
2020-08-12,3,33,8,20,0,1,16,11
2020-08-12,3,33,8,20,0,2,0,0
2020-08-12,3,33,8,20,0,3,2,0
2020-08-12,3,33,8,20,0,4,0,0
2020-08-12,3,33,8,20,0,5,0,0
2020-08-12,3,33,8,20,0,6,3,1
2020-08-12,3,33,8,20,1,0,1,0
2020-08-12,3,33,8,20,1,1,17,14
2020-08-12,3,33,8,20,1,2,0,0
2020-08-12,3,33,8,20,1,3,4,0
2020-08-12,3,33,8,20,1,4,1,1
2020-08-12,3,33,8,20,1,5,0,0
2020-08-12,3,33,8,20,1,6,1,1
2020-08-13,4,33,8,20,0,0,3,0
2020-08-13,4,33,8,20,0,1,13,12
2020-08-13,4,33,8,20,0,2,0,0
2020-08-13,4,33,8,20,0,3,4,2
2020-08-13,4,33,8,20,0,4,2,1
2020-08-13,4,33,8,20,0,5,0,0
2020-08-13,4,33,8,20,0,6,1,1
2020-08-13,4,33,8,20,1,0,1,1
2020-08-13,4,33,8,20,1,1,12,10
2020-08-13,4,33,8,20,1,2,0,0
2020-08-13,4,33,8,20,1,3,1,0
2020-08-13,4,33,8,20,1,4,0,0
2020-08-13,4,33,8,20,1,5,1,0
2020-08-13,4,33,8,20,1,6,4,2
2020-08-14,5,33,8,20,0,0,1,0
2020-08-14,5,33,8,20,0,1,20,19
2020-08-14,5,33,8,20,0,2,0,0
2020-08-14,5,33,8,20,0,3,0,0
2020-08-14,5,33,8,20,0,4,0,0
2020-08-14,5,33,8,20,0,5,0,0
2020-08-14,5,33,8,20,0,6,0,0
2020-08-14,5,33,8,20,1,0,5,3
2020-08-14,5,33,8,20,1,1,16,15
2020-08-14,5,33,8,20,1,2,0,0
2020-08-14,5,33,8,20,1,3,0,0
2020-08-14,5,33,8,20,1,4,0,0
2020-08-14,5,33,8,20,1,5,1,1
2020-08-14,5,33,8,20,1,6,0,0
2020-08-17,1,34,8,20,0,0,1,0
2020-08-17,1,34,8,20,0,1,12,9
2020-08-17,1,34,8,20,0,2,0,0
2020-08-17,1,34,8,20,0,3,2,0
2020-08-17,1,34,8,20,0,4,0,0
2020-08-17,1,34,8,20,0,5,0,0
2020-08-17,1,34,8,20,0,6,1,0
2020-08-17,1,34,8,20,1,0,1,1
2020-08-17,1,34,8,20,1,1,12,10
2020-08-17,1,34,8,20,1,2,1,1
2020-08-17,1,34,8,20,1,3,0,0
2020-08-17,1,34,8,20,1,4,0,0
2020-08-17,1,34,8,20,1,5,0,0
2020-08-17,1,34,8,20,1,6,0,0
2020-08-18,2,34,8,20,0,0,2,2
2020-08-18,2,34,8,20,0,1,14,13
2020-08-18,2,34,8,20,0,2,1,1
2020-08-18,2,34,8,20,0,3,0,0
2020-08-18,2,34,8,20,0,4,0,0
2020-08-18,2,34,8,20,0,5,0,0
2020-08-18,2,34,8,20,0,6,2,1
2020-08-18,2,34,8,20,1,0,0,0
2020-08-18,2,34,8,20,1,1,13,12
2020-08-18,2,34,8,20,1,2,0,0
2020-08-18,2,34,8,20,1,3,0,0
2020-08-18,2,34,8,20,1,4,0,0
2020-08-18,2,34,8,20,1,5,0,0
2020-08-18,2,34,8,20,1,6,0,0
2020-08-19,3,34,8,20,0,0,1,1
2020-08-19,3,34,8,20,0,1,18,17
2020-08-19,3,34,8,20,0,2,2,2
2020-08-19,3,34,8,20,0,3,1,0
2020-08-19,3,34,8,20,0,4,0,0
2020-08-19,3,34,8,20,0,5,0,0
2020-08-19,3,34,8,20,0,6,0,0
2020-08-19,3,34,8,20,1,0,2,0
2020-08-19,3,34,8,20,1,1,9,7
2020-08-19,3,34,8,20,1,2,0,0
2020-08-19,3,34,8,20,1,3,3,1
2020-08-19,3,34,8,20,1,4,0,0
2020-08-19,3,34,8,20,1,5,0,0
2020-08-19,3,34,8,20,1,6,0,0
2020-08-20,4,34,8,20,0,0,0,0
2020-08-20,4,34,8,20,0,1,14,14
2020-08-20,4,34,8,20,0,2,0,0
2020-08-20,4,34,8,20,0,3,2,0
2020-08-20,4,34,8,20,0,4,0,0
2020-08-20,4,34,8,20,0,5,0,0
2020-08-20,4,34,8,20,0,6,2,0
2020-08-20,4,34,8,20,1,0,1,0
2020-08-20,4,34,8,20,1,1,11,10
2020-08-20,4,34,8,20,1,2,0,0
2020-08-20,4,34,8,20,1,3,3,1
2020-08-20,4,34,8,20,1,4,0,0
2020-08-20,4,34,8,20,1,5,0,0
2020-08-20,4,34,8,20,1,6,1,1
2020-08-21,5,34,8,20,0,0,0,0
2020-08-21,5,34,8,20,0,1,14,14
2020-08-21,5,34,8,20,0,2,0,0
2020-08-21,5,34,8,20,0,3,1,0
2020-08-21,5,34,8,20,0,4,0,0
2020-08-21,5,34,8,20,0,5,0,0
2020-08-21,5,34,8,20,0,6,1,1
2020-08-21,5,34,8,20,1,0,0,0
2020-08-21,5,34,8,20,1,1,11,8
2020-08-21,5,34,8,20,1,2,1,1
2020-08-21,5,34,8,20,1,3,2,0
2020-08-21,5,34,8,20,1,4,0,0
2020-08-21,5,34,8,20,1,5,0,0
2020-08-21,5,34,8,20,1,6,4,0
2020-08-24,1,35,8,20,0,0,1,0
2020-08-24,1,35,8,20,0,1,12,12
2020-08-24,1,35,8,20,0,2,0,0
2020-08-24,1,35,8,20,0,3,9,0
2020-08-24,1,35,8,20,0,4,0,0
2020-08-24,1,35,8,20,0,5,0,0
2020-08-24,1,35,8,20,0,6,0,0
2020-08-24,1,35,8,20,1,0,1,1
2020-08-24,1,35,8,20,1,1,11,11
2020-08-24,1,35,8,20,1,2,1,1
2020-08-24,1,35,8,20,1,3,1,0
2020-08-24,1,35,8,20,1,4,0,0
2020-08-24,1,35,8,20,1,5,0,0
2020-08-24,1,35,8,20,1,6,1,0
2020-08-25,2,35,8,20,0,0,2,2
2020-08-25,2,35,8,20,0,1,9,9
2020-08-25,2,35,8,20,0,2,0,0
2020-08-25,2,35,8,20,0,3,3,0
2020-08-25,2,35,8,20,0,4,0,0
2020-08-25,2,35,8,20,0,5,0,0
2020-08-25,2,35,8,20,0,6,0,0
2020-08-25,2,35,8,20,1,0,1,0
2020-08-25,2,35,8,20,1,1,17,16
2020-08-25,2,35,8,20,1,2,1,1
2020-08-25,2,35,8,20,1,3,0,0
2020-08-25,2,35,8,20,1,4,0,0
2020-08-25,2,35,8,20,1,5,0,0
2020-08-25,2,35,8,20,1,6,1,1
2020-08-26,3,35,8,20,0,0,3,0
2020-08-26,3,35,8,20,0,1,18,18
2020-08-26,3,35,8,20,0,2,0,0
2020-08-26,3,35,8,20,0,3,2,0
2020-08-26,3,35,8,20,0,4,1,0
2020-08-26,3,35,8,20,0,5,0,0
2020-08-26,3,35,8,20,0,6,0,0
2020-08-26,3,35,8,20,1,0,3,1
2020-08-26,3,35,8,20,1,1,5,5
2020-08-26,3,35,8,20,1,2,0,0
2020-08-26,3,35,8,20,1,3,0,0
2020-08-26,3,35,8,20,1,4,0,0
2020-08-26,3,35,8,20,1,5,0,0
2020-08-26,3,35,8,20,1,6,1,1
2020-08-27,4,35,8,20,0,0,2,2
2020-08-27,4,35,8,20,0,1,13,11
2020-08-27,4,35,8,20,0,2,0,0
2020-08-27,4,35,8,20,0,3,2,0
2020-08-27,4,35,8,20,0,4,0,0
2020-08-27,4,35,8,20,0,5,0,0
2020-08-27,4,35,8,20,0,6,0,0
2020-08-27,4,35,8,20,1,0,0,0
2020-08-27,4,35,8,20,1,1,19,15
2020-08-27,4,35,8,20,1,2,0,0
2020-08-27,4,35,8,20,1,3,0,0
2020-08-27,4,35,8,20,1,4,0,0
2020-08-27,4,35,8,20,1,5,0,0
2020-08-27,4,35,8,20,1,6,0,0
2020-08-28,5,35,8,20,0,0,1,1
2020-08-28,5,35,8,20,0,1,7,6
2020-08-28,5,35,8,20,0,2,0,0
2020-08-28,5,35,8,20,0,3,3,0
2020-08-28,5,35,8,20,0,4,0,0
2020-08-28,5,35,8,20,0,5,0,0
2020-08-28,5,35,8,20,0,6,0,0
2020-08-28,5,35,8,20,1,0,0,0
2020-08-28,5,35,8,20,1,1,8,8
2020-08-28,5,35,8,20,1,2,0,0
2020-08-28,5,35,8,20,1,3,0,0
2020-08-28,5,35,8,20,1,4,0,0
2020-08-28,5,35,8,20,1,5,0,0
2020-08-28,5,35,8,20,1,6,0,0
2020-08-31,1,36,8,20,0,0,0,0
2020-08-31,1,36,8,20,0,1,18,17
2020-08-31,1,36,8,20,0,2,1,0
2020-08-31,1,36,8,20,0,3,1,0
2020-08-31,1,36,8,20,0,4,0,0
2020-08-31,1,36,8,20,0,5,0,0
2020-08-31,1,36,8,20,0,6,1,0
2020-08-31,1,36,8,20,1,0,2,0
2020-08-31,1,36,8,20,1,1,25,24
2020-08-31,1,36,8,20,1,2,2,2
2020-08-31,1,36,8,20,1,3,10,1
2020-08-31,1,36,8,20,1,4,1,0
2020-08-31,1,36,8,20,1,5,0,0
2020-08-31,1,36,8,20,1,6,1,0
2020-09-01,2,36,9,20,0,0,1,1
2020-09-01,2,36,9,20,0,1,16,12
2020-09-01,2,36,9,20,0,2,1,1
2020-09-01,2,36,9,20,0,3,4,2
2020-09-01,2,36,9,20,0,4,3,1
2020-09-01,2,36,9,20,0,5,0,0
2020-09-01,2,36,9,20,0,6,3,0
2020-09-01,2,36,9,20,1,0,2,2
2020-09-01,2,36,9,20,1,1,15,15
2020-09-01,2,36,9,20,1,2,1,1
2020-09-01,2,36,9,20,1,3,13,1
2020-09-01,2,36,9,20,1,4,0,0
2020-09-01,2,36,9,20,1,5,0,0
2020-09-01,2,36,9,20,1,6,2,1
2020-09-02,3,36,9,20,0,0,7,3
2020-09-02,3,36,9,20,0,1,9,7
2020-09-02,3,36,9,20,0,2,0,0
2020-09-02,3,36,9,20,0,3,7,0
2020-09-02,3,36,9,20,0,4,1,0
2020-09-02,3,36,9,20,0,5,0,0
2020-09-02,3,36,9,20,0,6,4,2
2020-09-02,3,36,9,20,1,0,6,3
2020-09-02,3,36,9,20,1,1,20,20
2020-09-02,3,36,9,20,1,2,2,2
2020-09-02,3,36,9,20,1,3,21,2
2020-09-02,3,36,9,20,1,4,1,1
2020-09-02,3,36,9,20,1,5,2,1
2020-09-02,3,36,9,20,1,6,5,3
2020-09-03,4,36,9,20,0,0,2,1
2020-09-03,4,36,9,20,0,1,22,21
2020-09-03,4,36,9,20,0,2,0,0
2020-09-03,4,36,9,20,0,3,2,0
2020-09-03,4,36,9,20,0,4,1,1
2020-09-03,4,36,9,20,0,5,0,0
2020-09-03,4,36,9,20,0,6,1,0
2020-09-03,4,36,9,20,1,0,3,3
2020-09-03,4,36,9,20,1,1,33,32
2020-09-03,4,36,9,20,1,2,2,2
2020-09-03,4,36,9,20,1,3,25,1
2020-09-03,4,36,9,20,1,4,1,0
2020-09-03,4,36,9,20,1,5,0,0
2020-09-03,4,36,9,20,1,6,2,1
2020-09-04,5,36,9,20,0,0,3,2
2020-09-04,5,36,9,20,0,1,17,13
2020-09-04,5,36,9,20,0,2,0,0
2020-09-04,5,36,9,20,0,3,3,0
2020-09-04,5,36,9,20,0,4,0,0
2020-09-04,5,36,9,20,0,5,1,0
2020-09-04,5,36,9,20,0,6,0,0
2020-09-04,5,36,9,20,1,0,7,2
2020-09-04,5,36,9,20,1,1,14,14
2020-09-04,5,36,9,20,1,2,1,1
2020-09-04,5,36,9,20,1,3,14,4
2020-09-04,5,36,9,20,1,4,1,1
2020-09-04,5,36,9,20,1,5,0,0
2020-09-04,5,36,9,20,1,6,2,2
2020-09-07,1,37,9,20,0,0,2,2
2020-09-07,1,37,9,20,0,1,18,17
2020-09-07,1,37,9,20,0,2,0,0
2020-09-07,1,37,9,20,0,3,8,0
2020-09-07,1,37,9,20,0,4,0,0
2020-09-07,1,37,9,20,0,5,0,0
2020-09-07,1,37,9,20,0,6,2,1
2020-09-07,1,37,9,20,1,0,4,3
2020-09-07,1,37,9,20,1,1,22,19
2020-09-07,1,37,9,20,1,2,4,4
2020-09-07,1,37,9,20,1,3,10,1
2020-09-07,1,37,9,20,1,4,1,1
2020-09-07,1,37,9,20,1,5,1,1
2020-09-07,1,37,9,20,1,6,5,3
2020-09-08,2,37,9,20,0,0,2,1
2020-09-08,2,37,9,20,0,1,10,10
2020-09-08,2,37,9,20,0,2,3,3
2020-09-08,2,37,9,20,0,3,1,1
2020-09-08,2,37,9,20,0,4,0,0
2020-09-08,2,37,9,20,0,5,0,0
2020-09-08,2,37,9,20,0,6,0,0
2020-09-08,2,37,9,20,1,0,2,0
2020-09-08,2,37,9,20,1,1,20,19
2020-09-08,2,37,9,20,1,2,0,0
2020-09-08,2,37,9,20,1,3,17,5
2020-09-08,2,37,9,20,1,4,2,2
2020-09-08,2,37,9,20,1,5,0,0
2020-09-08,2,37,9,20,1,6,5,3
2020-09-09,3,37,9,20,0,0,3,0
2020-09-09,3,37,9,20,0,1,7,4
2020-09-09,3,37,9,20,0,2,5,5
2020-09-09,3,37,9,20,0,3,5,1
2020-09-09,3,37,9,20,0,4,0,0
2020-09-09,3,37,9,20,0,5,1,1
2020-09-09,3,37,9,20,0,6,3,1
2020-09-09,3,37,9,20,1,0,7,5
2020-09-09,3,37,9,20,1,1,17,14
2020-09-09,3,37,9,20,1,2,1,1
2020-09-09,3,37,9,20,1,3,31,5
2020-09-09,3,37,9,20,1,4,3,1
2020-09-09,3,37,9,20,1,5,0,0
2020-09-09,3,37,9,20,1,6,12,4
2020-09-10,4,37,9,20,0,0,2,2
2020-09-10,4,37,9,20,0,1,23,23
2020-09-10,4,37,9,20,0,2,3,3
2020-09-10,4,37,9,20,0,3,2,0
2020-09-10,4,37,9,20,0,4,0,0
2020-09-10,4,37,9,20,0,5,0,0
2020-09-10,4,37,9,20,0,6,2,2
2020-09-10,4,37,9,20,1,0,7,6
2020-09-10,4,37,9,20,1,1,37,34
2020-09-10,4,37,9,20,1,2,5,4
2020-09-10,4,37,9,20,1,3,31,2
2020-09-10,4,37,9,20,1,4,6,5
2020-09-10,4,37,9,20,1,5,1,0
2020-09-10,4,37,9,20,1,6,4,2
2020-09-11,5,37,9,20,0,0,1,0
2020-09-11,5,37,9,20,0,1,23,21
2020-09-11,5,37,9,20,0,2,4,3
2020-09-11,5,37,9,20,0,3,9,0
2020-09-11,5,37,9,20,0,4,1,1
2020-09-11,5,37,9,20,0,5,0,0
2020-09-11,5,37,9,20,0,6,1,0
2020-09-11,5,37,9,20,1,0,2,1
2020-09-11,5,37,9,20,1,1,25,24
2020-09-11,5,37,9,20,1,2,7,6
2020-09-11,5,37,9,20,1,3,16,1
2020-09-11,5,37,9,20,1,4,5,1
2020-09-11,5,37,9,20,1,5,1,0
2020-09-11,5,37,9,20,1,6,2,2
2020-09-14,1,38,9,20,0,0,3,1
2020-09-14,1,38,9,20,0,1,22,17
2020-09-14,1,38,9,20,0,2,2,2
2020-09-14,1,38,9,20,0,3,10,0
2020-09-14,1,38,9,20,0,4,0,0
2020-09-14,1,38,9,20,0,5,0,0
2020-09-14,1,38,9,20,0,6,0,0
2020-09-14,1,38,9,20,1,0,3,2
2020-09-14,1,38,9,20,1,1,20,16
2020-09-14,1,38,9,20,1,2,6,6
2020-09-14,1,38,9,20,1,3,22,2
2020-09-14,1,38,9,20,1,4,4,3
2020-09-14,1,38,9,20,1,5,1,0
2020-09-14,1,38,9,20,1,6,7,3
2020-09-15,2,38,9,20,0,0,2,0
2020-09-15,2,38,9,20,0,1,11,10
2020-09-15,2,38,9,20,0,2,2,2
2020-09-15,2,38,9,20,0,3,5,1
2020-09-15,2,38,9,20,0,4,1,1
2020-09-15,2,38,9,20,0,5,0,0
2020-09-15,2,38,9,20,0,6,3,1
2020-09-15,2,38,9,20,1,0,2,2
2020-09-15,2,38,9,20,1,1,12,12
2020-09-15,2,38,9,20,1,2,5,5
2020-09-15,2,38,9,20,1,3,11,3
2020-09-15,2,38,9,20,1,4,2,0
2020-09-15,2,38,9,20,1,5,3,1
2020-09-15,2,38,9,20,1,6,0,0
2020-09-16,3,38,9,20,0,0,4,4
2020-09-16,3,38,9,20,0,1,9,8
2020-09-16,3,38,9,20,0,2,2,2
2020-09-16,3,38,9,20,0,3,7,0
2020-09-16,3,38,9,20,0,4,0,0
2020-09-16,3,38,9,20,0,5,0,0
2020-09-16,3,38,9,20,0,6,5,3
2020-09-16,3,38,9,20,1,0,13,6
